cat,mloc,LAB_L,LAB_A,LAB_B,hue,saturation,lightness
174,,94.09,-0.76,6.25,45.41145806003152,0.3758721948504624,0.9173129104712432
4202,,84.98,-0.46,11.06,42.22504746336409,0.2925373955539009,0.8072013023115068
221,,92.15,-0.03,3.4,39.89544766539592,0.1930747256157524,0.9045320230323712
332,,94.86,0.94,1.46,20.89853121398329,0.2052656578553088,0.9427569236540576
4994,,94.23,-0.81,6.9,45.27115795272948,0.4157076752360372,0.9172886173584752
4808,,90.39,2.15,6.34,28.33721404357476,0.3746258121643861,0.8872792634553983
4208,,92.02,0.49,8.75,37.818705478333925,0.4599632462929505,0.8936982247758305
4964,,94.21,-0.63,4.58,46.03495552306373,0.292275529448955,0.9227037088148784
4965,,94.36,0.22,2.39,35.799586909933794,0.207033945104324,0.932337630114431
4966,,96.2,-0.01,1.94,39.56909277560175,0.2277884717059636,0.953013953305854
4967,,93.0,-0.74,7.53,44.4056010850187,0.3886415666889363,0.9024653322610516
4968,,95.49,-0.41,2.4,47.52430780588253,0.2022715238991335,0.9424606156745142
4969,,95.63,-0.14,1.74,42.8871011720185,0.1696887762433633,0.9464757258230484
4970,,93.84,-0.72,6.27,45.0762137582069,0.3669083611640762,0.9146332191327062
4975,,93.08,1.08,3.54,29.03401442756649,0.2903205935562893,0.919056443528242
4976,,92.69,0.94,4.8,32.45693178726805,0.3356005040233,0.9114886605838162
4984,,92.71,1.37,3.14,25.550011448292025,0.2699911924241229,0.9169034037309728
4985,,92.71,1.12,4.24,30.285001465954508,0.3170596584897601,0.9136075285635163
4218,,94.2,-0.07,5.06,40.27861442637368,0.3589044293690895,0.9238225477832372
4247,,94.02,-0.06,5.26,40.19687846910489,0.3619772129412561,0.9214231695724228
4248,,93.99,-0.19,5.77,41.18391424770175,0.3810808386951981,0.9194864633100206
4222,,94.68,-0.09,4.44,40.48738770890896,0.3442162938586386,0.9304293503058794
190,,94.73,-1.09,9.63,45.35414064628958,0.5691696798518878,0.91581615515839
1498,,92.39,-0.29,2.08,45.83358411062926,0.1128045544479182,0.9088645053432518
192,,92.46,-0.13,3.99,40.98386796015564,0.2268963748741305,0.9063699663199684
5190,,88.32,-1.18,10.14,45.63524350717228,0.3153792647633079,0.8431454575893841
5184,,89.24,-2.49,11.7,51.04665297571376,0.3402257158514287,0.8447381819140378
2917,,90.98,0.1,1.33,36.32198779745596,0.0740765080372248,0.8962226964831681
264,,92.01,0.24,-0.05,336.58601440148925,0.0130478808632477,0.9105641650974268
917,,90.96,0.32,0.26,12.197248033884762,0.0268879157806187,0.8990168026215075
2409,,90.81,-1.29,4.67,54.09091613306782,0.1724260457278008,0.8819583486004767
2411,,91.75,0.27,0.6,25.096019927375323,0.0471085625593405,0.9069497161399276
2339,,94.01,-1.05,5.18,49.64660252123724,0.2933914050786363,0.9175228052299736
959,,93.38,-0.49,1.71,54.32448314211911,0.093636850572438,0.9198693014512196
2759,,91.89,0.31,-2.34,225.05450666043947,0.1359399907876485,0.914408841301678
4296,,88.25,0.7,1.82,26.754955141942844,0.0948191366735936,0.8673258325936177
4297,,88.74,0.65,0.2,358.7200784611936,0.0300244125816461,0.8757076384649365
2094,,94.26,0.43,2.13,32.01118033689795,0.1988686250814846,0.9325941032206582
2353,,93.87,1.15,-1.1,283.36729817147466,0.0813207975711699,0.9337199214370394
2352,,93.14,-0.05,-1.17,217.3252332259953,0.0876937047528024,0.9246700152846904
5134,,92.52,0.04,1.95,38.51872644234243,0.1232760172229779,0.9119088958652626
5135,,92.46,0.54,-0.61,274.948231658452,0.0341317363761973,0.9167135199029484
4991,,78.68,3.97,15.64,31.789762156522897,0.3657913561893898,0.7444524636563947
4986,,94.1,-0.88,4.13,50.11860566296758,0.2440495761614176,0.9214048843914472
4987,,95.53,0.58,-0.7,271.57022563353365,0.0667157852560953,0.9514711605099748
4988,,95.54,0.77,-1.16,261.104290379598,0.1097445342055846,0.9531642082735574
4989,,93.22,0.25,1.42,32.786462424770264,0.1123915701920311,0.9216559302538794
2994,,91.08,0.09,3.39,38.43583146362937,0.1758050480523128,0.8931084707002033
5174,,95.06,-0.91,8.83,44.76380853364003,0.5689524787745246,0.9219883687588692
227,,94.64,-0.94,8.51,45.09818790701007,0.5177391161859423,0.9178684946767128
139,,92.53,-0.52,2.39,50.160374599674185,0.1215374886947034,0.90887234303492
147,,91.83,0.24,-0.73,237.3651306659304,0.0337011207869962,0.910344037691084
148,,94.37,0.52,-0.66,269.1707227645588,0.0487997848806227,0.9383369296067012
329,,91.52,-0.04,1.01,40.93874968855869,0.0553784841805607,0.9023157781329884
2155,,92.67,-0.5,2.94,47.56136390622879,0.1561216545709157,0.9093961418347069
224,,91.53,0.17,0.65,30.078678560798608,0.0444156009466972,0.9039920124944184
5171,,93.39,-0.81,1.72,67.70474744209328,0.0899583231322889,0.9195917347177162
193,,90.64,-0.6,14.52,42.513096580680326,0.5370893964783868,0.8610608786081335
3052,,94.89,-0.53,8.76,42.734809374762335,0.5806040179312919,0.9217396657891074
278,,93.6,-0.2,2.73,42.67605696021712,0.1807476405679973,0.9214316299883352
49,,92.27,-0.62,2.71,50.86792827547487,0.1306036865539784,0.9049175075501328
50,,91.82,-0.49,3.38,46.28737820412482,0.1637997845109017,0.8990529851626747
2425,,92.34,0.37,0.78,24.51346052941227,0.0666939723792036,0.9135834123508936
2426,,92.58,0.81,-0.4,317.7706259406247,0.0421443592843969,0.9179591099212702
963,,93.51,-2.24,12.48,49.17397674631496,0.5375879071244561,0.8912876386501807
211,,90.27,0.14,1.1,34.41413473510045,0.0592569864944266,0.8889432000730528
4139,,92.44,-0.21,-0.2,193.5697793314729,0.02192448227931,0.914291185454678
1670,,91.8,-1.08,3.07,59.12279570191009,0.1221448040455267,0.8970933212165986
255,,92.51,-0.3,1.43,49.557985979383375,0.0756996093000143,0.9114739945664596
259,,94.79,-0.75,3.45,50.28296916694114,0.2324119912678339,0.9310681276410462
260,,94.77,-0.8,3.62,50.51630000968805,0.240290013691318,0.9302909613883434
1831,,92.98,0.15,0.02,353.4727661865488,0.010617149807277,0.9212714326831986
2521,,92.97,-0.28,4.03,42.65091948921679,0.2359345956819962,0.911382455484106
116,,92.66,-0.51,1.36,60.54707243209669,0.0634301780570858,0.9124904874211284
7,,92.41,-1.28,15.6,44.49488103824234,0.6271179418816494,0.875564911294777
160,,94.9,-0.7,7.47,44.16361875743871,0.49884550480714,0.9239978567842364
279,,94.0,-1.31,10.83,45.8814947451811,0.5562722716061171,0.9041167503957526
5185,,94.37,-1.03,9.13,45.2848560072955,0.5231765711216952,0.9131301621363516
109,,91.94,0.4,-2.75,225.67103418653988,0.1615929955151621,0.9161172622414184
111,,91.95,0.51,-2.51,228.8599779243337,0.1406972547311509,0.9162229904634788
281,,91.71,0.79,-3.54,229.88307659992577,0.1966283999695216,0.9166390354474336
1789,,91.89,-0.03,-2.04,218.3516051339732,0.1292863504822828,0.9124428757037032
1863,,92.15,0.2,-2.22,222.97395464334656,0.1368998269892438,0.9166359980881174
1868,,91.42,0.2,-2.45,222.540951683538,0.1390837647969391,0.9089169496503492
1869,,91.63,-0.13,-0.08,186.3600095982564,0.0095416815848678,0.9053356857623576
1870,,92.17,0.04,-1.87,219.89232661455503,0.119659772846307,0.9155339318880896
1871,,92.15,0.28,-1.62,227.2926959913212,0.0923416416117035,0.9158109341941169
2882,,91.62,-0.1,-1.23,215.83025115038643,0.0769579267283183,0.9075854599342266
2885,,91.5,-0.06,-1.87,217.66591759160093,0.1135533179123618,0.907639475404152
2158,,94.24,1.65,-0.54,328.12714475784765,0.1234093630316889,0.938669024953516
2635,,94.91,-2.04,11.09,49.25178607851666,0.5839055026244606,0.9108291588793884
2481,,93.44,-1.1,8.59,46.002730168548965,0.4381400150496576,0.903648377096627
2003,,94.0,-1.99,10.32,49.67592578729705,0.4934090234068218,0.9025757043626276
5203,,91.5,0.9,-3.02,234.68805250470268,0.1514268563889557,0.9137584272632372
5204,,92.15,0.83,-3.45,230.9432200947392,0.2007435070785073,0.9215570055936662
2889,,93.61,-1.14,5.74,49.48113172651176,0.3033610815537348,0.9115109030036126
2900,,93.41,-1.06,5.4,49.31080276750612,0.2822031711318276,0.910312836583438
2901,,93.91,-1.0,4.4,50.98981063401487,0.2466760088813696,0.9182346782842714
1478,,93.46,-0.42,10.99,41.97019200712606,0.5814972488106792,0.90120903920512
142,,91.15,-0.09,0.97,43.36180311158819,0.0489752941022167,0.8980701989381866
5177,,95.16,-1.09,3.72,55.05053720958887,0.2425126842695731,0.9332870288156488
961,,92.88,-0.1,1.27,42.7471416904782,0.0794426561493131,0.9167395205960996
4147,,94.65,-0.99,3.26,55.710174274261135,0.1975693803971982,0.9289180868533272
958,,93.23,-0.34,1.71,48.97944989399116,0.0995902912862542,0.9187983552961232
149,,94.86,-0.93,8.13,45.25097833855074,0.5146960525731384,0.9212017699300464
256,,94.94,-0.8,7.6,44.7406415969013,0.5014873580836249,0.9237669086883208
5175,,92.75,-1.1,2.07,72.02867482649768,0.0998281548189753,0.9114022459137832
911,,92.99,-0.26,2.91,43.45653073927872,0.1735394482462305,0.913997880283505
1458,,92.31,0.12,-1.83,221.87174904429787,0.1158119961685988,0.9173503603883634
1459,,91.9,0.37,-1.87,228.64934868051165,0.1021202719794281,0.9138654488906915
2044,,93.72,-0.82,3.7,50.56780243128742,0.2088366803619295,0.9182834008682236
1419,,89.8,0.16,14.68,40.27140662426211,0.5355614895267633,0.8542803445276999
4284,,95.91,1.19,-1.44,271.06764332934165,0.1591574160394055,0.9579486338188716
4285,,95.1,0.58,-0.68,273.0182702884509,0.0591712396819996,0.9465529197426168
4286,,95.1,0.69,-0.89,268.227275370624,0.0769593102695007,0.9472472159965212
4287,,95.18,0.8,-1.13,263.939224177702,0.0992552451633161,0.948958947473312
4288,,95.43,0.7,-0.67,283.6559079667785,0.0657590364724409,0.950091216919098
4547,,94.49,0.62,2.87,31.6288263633827,0.2771331645466085,0.934416126811368
2634,,93.81,0.72,3.54,32.09248855185075,0.2986072687862041,0.9257974496743636
2500,,95.0,0.7,-0.65,285.3536321731094,0.0584911886621316,0.945174323118007
2501,,95.99,1.32,-0.78,310.4208764698243,0.1262094048607931,0.9570619308370466
2549,,94.92,0.52,0.73,19.609631310361635,0.1076323248535171,0.9432119671495768
2557,,95.15,1.03,-1.5,262.4701977185346,0.133336080615382,0.9498031260825824
2542,,94.89,0.76,-0.11,338.72163411094834,0.0675494572485952,0.9441955133829658
964,,91.88,1.02,6.45,33.869017720276474,0.3843210217497954,0.899232377602538
1677,,91.86,0.93,6.77,34.61664435453997,0.3928195127579918,0.897965025478184
2980,,95.63,-0.62,5.52,44.8577961056028,0.4390365651849412,0.9366892395707872
2981,,95.59,0.66,3.34,32.25471662447558,0.3873756714268217,0.9459615339091592
1992,,95.45,0.84,2.68,28.721533896496226,0.3369958457661,0.946481830472606
1999,,95.02,-0.59,6.38,43.98563959710856,0.4522250175328913,0.9281298323863706
2036,,95.97,0.66,2.0,28.208909164223652,0.2903955178310082,0.9530140574356568
2062,,95.05,-0.47,6.53,43.0294175303788,0.473120833945325,0.9286227553307562
2064,,95.17,-0.48,6.84,42.97777880773481,0.5005060383341078,0.9292616667020396
2066,,94.99,-0.57,6.64,43.696056475934654,0.4673898919788627,0.9273152834794972
1708,,96.14,0.92,2.02,25.00349048851137,0.335267511929933,0.9559384777528744
2979,,95.27,-0.45,6.34,42.961192899526,0.4800178896809012,0.931578269941424
122,,88.12,2.69,0.52,353.76023719128216,0.1175596251571764,0.8748418138994645
1998,,89.49,2.49,0.42,352.7706524020138,0.1225784816048091,0.8893672599320468
2065,,94.44,1.0,-3.55,233.5389288689747,0.3029486133990511,0.948152382674594
2051,,94.88,1.13,-4.12,232.9817542497889,0.4063618788610377,0.9547251076097822
1843,,96.6,0.22,0.9,30.59411321279299,0.149455820964129,0.960570636879764
2975,,96.8,-0.61,1.24,69.06621997878669,0.1309309333026815,0.9595491216593492
2971,,96.62,0.29,-0.22,298.7787507240976,0.030115662788678,0.9622126634218188
2974,,96.39,-0.83,2.19,61.01771208338863,0.1856328329832274,0.9514592465238532
1026,,93.5,-0.35,1.79,48.80537908850664,0.108317976176552,0.9216181173636904
1861,,96.82,0.23,0.97,30.81943210583393,0.170633413210975,0.9629526754369876
1873,,91.97,1.38,5.55,30.87249199834889,0.3662805792653663,0.90358302318247
1874,,96.66,0.22,1.05,31.677714144545803,0.1720839765604006,0.9609444460299684
1995,,96.46,-0.26,1.56,47.1787671558626,0.1724014350170209,0.9556993253672345
1025,,96.2,-0.25,1.18,49.61937409873059,0.1201930541586891,0.953578357055037
4807,,96.68,0.18,1.16,33.45608092833271,0.1828341391926576,0.960784414933326
3000,,93.15,2.14,1.52,9.917593166410995,0.232161020734241,0.9282449539388282
2985,,95.72,1.6,-0.15,340.9664023615133,0.18273210952127,0.9558086929986228
3061,,95.11,0.54,6.51,36.54319262348588,0.5630708732265307,0.9333495838409268
2624,,89.99,2.29,1.26,6.163767183000175,0.1482549131089041,0.8940706544801275
3059,,94.32,1.42,-3.08,246.76418233533863,0.238928168508554,0.9461806019861364
4930,,94.66,1.85,-3.36,253.11499576149552,0.2920722654949643,0.9506064177204
5103,,92.72,1.0,-1.28,268.40661570648217,0.0744617407175317,0.9217010994822172
2061,,95.47,-0.14,6.77,40.744870738180566,0.5519666808232736,0.9341317533618524
4860,,96.42,0.99,-0.89,286.95205738341286,0.1165820785781041,0.9617789600967422
4861,,96.58,0.93,-0.75,293.33989838725915,0.1050073298055835,0.963105370936675
1845,,96.89,0.86,-1.76,248.9948562513924,0.2534752200337066,0.970643885142383
1846,,96.94,1.1,-2.13,250.9066677242349,0.3290914945165186,0.9723844178804958
4232,,87.85,-1.06,12.2,44.42326046081018,0.3641298564701675,0.8338286052215562
3157,,88.8,2.65,10.18,30.959606853615583,0.4659753678743529,0.8630257646076673
1847,,95.19,-0.21,0.79,52.751616960967056,0.0629327256274469,0.943157538050763
1848,,95.23,0.1,1.08,35.64666514247699,0.1147397921824876,0.944287108575096
1849,,95.53,-0.19,0.32,75.15031388461603,0.0275925697296837,0.9483618209978892
2186,,95.27,-0.26,0.2,113.06718400648576,0.0199895370579458,0.94598400356405
4233,,94.62,-1.34,3.02,65.95405716937972,0.1774248159368875,0.9289046959542362
4234,,92.75,0.18,-0.68,232.99884843460103,0.0374873533107539,0.920287525585606
4811,,62.59,-0.5,37.47,44.87164643559692,0.3457967333394024,0.5014651245134659
3158,,94.11,-0.24,1.95,44.982532698023135,0.13730857797709,0.9285731578710136
4123,,94.34,0.1,-1.11,223.13427488757816,0.0928069343796845,0.938628423035741
2227,,95.78,1.55,-0.95,308.636983715601,0.1399777218380067,0.9550601854529324
2025,,94.3,0.03,2.67,38.97219510189581,0.2123061831680034,0.9303246043633446
1767,,91.72,2.53,1.48,7.046023901745741,0.2075465523204652,0.9138676937548316
1994,,96.7,1.72,-1.44,290.7551399238644,0.2188947485322336,0.9662551462540832
3160,,93.34,-0.05,0.47,43.873191016402586,0.0318828088379143,0.9236881480818868
2973,,95.7,0.07,7.49,39.54308280833197,0.6410113379246358,0.9359840794058074
1993,,95.09,-0.15,0.76,48.6897355415,0.0632562411585173,0.9423380324449416
5053,,91.46,0.08,4.59,38.933289353607904,0.2397194569170105,0.8948058232343269
4231,,91.16,1.75,3.08,22.538237090685243,0.2376664016171595,0.9012225788762656
5046,,93.66,-0.37,-0.05,170.54920209916776,0.0275651474089908,0.9273135681652892
1964,,95.96,-0.31,0.51,76.51146138674224,0.0477958031800622,0.9525969218762582
2060,,92.41,0.1,2.55,37.83587697794008,0.1588796252190108,0.909700118760074
3060,,60.46,-0.7,-0.89,197.9712041553439,0.0163179332185436,0.5705278600160981
5012,,95.95,0.81,-1.31,258.0708033322249,0.137671632315927,0.9583260701857702
334,,94.2,0.6,2.87,31.849529925386435,0.2624225849797479,0.9310818336440628
2983,,96.01,1.51,0.13,349.4188416997667,0.1999413782852155,0.9592765451632324
3030,,95.82,1.76,0.23,351.2960070916458,0.2290927886654639,0.9579819942344562
1844,,94.58,1.82,-4.92,239.6219414090249,0.4541533040736405,0.9557016605601996
1875,,93.72,1.89,-3.85,248.82970366432065,0.2788937441227445,0.9418955927074544
1877,,94.11,2.05,-3.88,251.4946908067102,0.3073698205795904,0.9462144124197214
3018,,94.55,1.62,-3.37,248.1587079602352,0.281430260101646,0.9496709358047684
3019,,94.2,1.66,-3.78,245.05053402753404,0.2973844214944784,0.9472848090507572
3021,,93.83,1.67,-3.86,244.55228040517972,0.2821552547219496,0.9434233285056888
5301a,dmax,9.07,1.34,-0.88,304.4256583706872,0.0357329744658885,0.1020216841814434
5301a,dmin,94.27,1.19,-2.67,245.69513830739217,0.1990478750125503,0.9442827928089368
5301b,dmax,9.33,1.22,-0.21,336.41415189614725,0.0391918104684364,0.1045518753690278
5301b,dmin,94.47,1.07,-2.6,243.15457231336248,0.1994363365726562,0.9463964771950096
5301c,dmax,16.98,0.89,-1.19,265.9557939808128,0.0239958380818932,0.1666935633448668
5301c,dmin,94.62,1.49,-2.82,251.6339361510429,0.2332700401073555,0.9484622253659964
5301d,dmax,11.88,0.11,1.41,36.64130594458573,0.0475825182533296,0.1207923034710203
5301d,dmin,95.33,1.47,3.33,25.433228194497417,0.4467285401941167,0.9462982382714392
5301e,dmax,10.23,0.54,0.87,21.476907883749615,0.0435129798230379,0.1097708503360689
5301e,dmin,94.88,0.93,2.37,26.586031365775,0.2829657596479675,0.9410744082979604
5301f,dmax,8.84,1.08,-1.28,271.55159272087,0.0407070974689767,0.1012552293708506
5301f,dmin,94.09,1.44,-3.64,241.78363180410463,0.274467339482496,0.9457533689448674
5301g,dmax,9.46,0.86,-0.49,311.48024166826525,0.0234440758447995,0.1045932418513959
5301g,dmin,94.18,1.32,-3.18,243.33210858336264,0.2384115668491202,0.9451099641556598
5301h,dmax,8.36,1.3,-0.41,328.26101569120743,0.0421305725608677,0.0969599285395275
5301h,dmin,94.61,1.24,-1.78,263.0395075222088,0.1436477916974019,0.9445794845303525
5301i,dmax,7.87,1.75,-0.25,337.67635443085504,0.0620703061932292,0.094146551463414
5301i,dmin,94.3,1.02,-1.04,279.94774790356274,0.0814653490023804,0.9384621533120696
5301j,dmax,9.94,0.72,-0.88,270.2271388172564,0.0260524920111094,0.1090428526905985
5301j,dmin,94.08,1.06,-1.7,258.31131277480506,0.1209150349278596,0.9385162904365149
5301k,dmax,9.96,1.04,-1.06,279.3619444274645,0.0327238346665982,0.1094287876305445
5301k,dmin,93.75,1.54,-2.59,256.22373985726534,0.1804496183738327,0.9377272874610076
5301l,dmax,13.83,0.34,-0.61,253.7368050975145,0.0135311574196405,0.1396239932387314
5301l,dmin,96.82,1.1,-0.24,334.6068993218741,0.1595354061887189,0.9666877986274224
5301m,dmax,13.45,0.01,0.02,24.674936957159048,0.0008623345051667,0.1351219724958993
5301m,dmin,96.47,0.88,0.42,4.334743322097779,0.1568340907706572,0.9627604911993072
5301n,dmax,7.89,1.47,0.23,351.9709363209346,0.0578905671089771,0.094303096545281
5301n,dmin,94.51,1.8,2.11,17.177566338439192,0.3150379299429806,0.9409378529459286
5301o,dmax,5.11,0.52,2.47,34.046555218516005,0.2287395822428183,0.0634056733229266
5301o,dmin,94.33,1.51,6.0,30.810034870423408,0.5451419152803094,0.9295284269456532
5301p,dmax,22.76,0.23,0.35,20.63435204509119,0.0102624971164297,0.2131917512664762
5301p,dmin,96.57,1.33,0.5,0.9905367368689896,0.2336345780760124,0.9655553395452352
5301q,dmax,23.01,0.2,0.19,14.272546714237592,0.0066108874209761,0.2155093304069542
5301q,dmin,94.62,1.43,6.13,31.38390060451292,0.5726681132389536,0.9321861010147792
5301r,dmax,22.43,0.79,-0.62,294.4256646841609,0.011744810287326,0.2113202360851762
5301r,dmin,95.12,1.62,0.88,6.034060135728396,0.2228552889530518,0.949604544592516
4243,,95.57,0.89,-0.33,325.7966651187674,0.0837708328103546,0.9518566595074672
4244,,95.5,0.71,0.37,5.623423415098614,0.1001771853260543,0.951233849021086
3077,,94.26,-0.09,4.43,40.49009290741242,0.3214379993406899,0.925741548881888
3084,,94.28,0.24,4.09,37.22970872916204,0.3236870132114353,0.927998234371685
3085,,94.35,0.17,3.88,37.7877818989964,0.3082584560018466,0.92894212122176
3087,,94.38,-0.07,3.6,40.363056819527,0.2737067098600021,0.9288990596808242
4992,,90.79,2.05,18.4,36.67355613372968,0.7607069982955356,0.8634068182947825
3078,,94.63,0.39,2.84,34.225396558877605,0.2640109138081867,0.9351261055176704
5112,,90.88,1.13,19.68,38.858264586015935,0.7533103670457704,0.857826424324087
3185,,91.08,0.87,8.18,35.868343416510186,0.4139740648568989,0.8859696793624745
4118,,95.37,-0.45,6.21,43.01602053933243,0.479735856627062,0.9329791438143696
3086,,94.29,-1.9,14.67,46.72715824786189,0.6872887351050917,0.896281563454696
3144,,92.48,-1.27,16.67,44.32587188089457,0.6625974005050442,0.8738490791728741
3145,,93.08,-1.16,15.82,44.09204093678909,0.6813584719574541,0.8829593229177596
3170,,93.93,-1.39,12.73,45.495697337259,0.6220962438999745,0.8987231601827099
3083,,92.17,-1.65,17.12,45.35440562180952,0.6390882186090486,0.8678804165479534
3088,,92.12,-1.57,16.54,45.22233676833156,0.6240506058223816,0.8690109140563117
1693,,91.75,-0.65,3.32,49.0352130357382,0.1524698371664928,0.8977546728102248
