catalog,g60
4790k,2.867185
4790k,2.97882
4790k,3.477334
4790l,3.904293
4790l,3.031286
4790l,3.321834
4790m,5.87027
4790m,2.588407
4790m,2.831704
4790n,8.873737
4790n,9.259251
4790n,8.919476
4790o,3.775517
4790o,2.821041
4790o,2.714805
4790p,11.86651
4790p,9.874857
4790p,9.718861
4790q,8.288443
4790q,8.352621
4790q,8.881152
4790r,7.919689
4790r,8.29158
4790r,9.48718
4790s,74.23094
4790s,35.19354
4790s,42.90888
4790t,2.546363
4790t,2.47579
4790t,2.782822
4790u,3.445531
4790u,4.149755
4790u,3.381526
3189a,8.178555
3189a,8.284793
3189a,8.312309
3189b,2.176092
3189b,2.128556
3189b,2.13911
3189c,94.06735
3189c,61.85499
3189c,57.37185
3189d,12.58087
3189d,11.83153
3189d,13.10621
3189e,87.18376
3189e,87.96798
3189e,88.44877
3189f,10.03212
3189f,10.40618
3189f,10.49603
3189g,9.45792
3189g,10.06308
3189g,9.84967
3189h,6.697902
3189h,5.907353
3189h,5.994283
3189i,5.191494
3189i,4.886607
3189i,4.46527
3189j,5.038383
3189j,4.941585
3189j,5.297876
3189k,4.053049
3189k,4.614224
3189k,4.489084
3189l,6.451021
3189l,4.907805
3189l,4.924375
287a,95.16756
287a,87.52647
287a,86.47801
287b,53.63081
287b,54.27736
287b,55.81379
287c,10.70543
287c,9.136301
287c,8.98727
287d,97.93749
287d,95.19157
287d,96.06456
287e,13.57919
287e,13.55556
287e,13.4672
287f,62.28542
287f,52.89095
287f,62.77059
287g,37.45107
287g,38.20264
287g,39.39169
287h,23.44439
287h,23.77282
287h,23.61044
2212a,96.55276
2212a,95.55128
2212a,95.22143
2212b,19.99971
2212b,18.13187
2212b,18.1111
2212c,60.35502
2212c,65.27724
2212c,61.40437
2212d,64.30599
2212d,67.74595
2212d,62.0283
2212e,11.21224
2212e,9.999937
2212e,10.46928
2212f,97.26086
2212f,97.87332
2212f,99.77717
2212g,14.32939
2212g,14.46643
2212g,14.70987
5510a,81.99807
5510a,87.78677
5510a,86.2053
5510b,95.08305
5510b,94.84182
5510b,93.74152
5510c,5.335423
5510c,5.185706
5510c,5.330843
5510d,93.87236
5510d,93.38757
5510d,93.08227
5510e,3.90061
5510e,3.77078
5510e,3.582868
5510f,94.38574
5510f,95.80711
5510f,95.47001
5510g,89.94878
5510g,90.06924
5510g,90.38386
5510h,92.33596
5510h,91.93601
5510h,91.01404
5510i,91.21385
5510i,92.08549
5510i,92.92815
5510j,93.17387
5510j,93.25637
5510j,92.52925
5510k,8.876514
5510k,9.666367
5510k,10.18851
5510l,91.17038
5510l,96.34499
5510l,96.03591
5510m,31.25113
5510m,32.38578
5510m,33.42208
5510n,12.4173
5510n,11.36653
5510n,10.90109
5510o,28.49401
5510o,29.31245
5510o,28.84834
5545a,82.56017
5545a,82.57835
5545a,85.78244
5545b,86.70601
5545b,93.83826
5545b,94.03748
5545c,4.747523
5545c,4.667169
5545c,4.785206
5545d,89.80798
5545d,91.97491
5545d,92.22969
5545e,3.663307
5545e,3.615673
5545e,3.516874
5545f,92.79129
5545f,91.57217
5545f,92.34984
5545g,89.21468
5545g,84.45753
5545g,86.99883
5545h,89.69714
5545h,90.14719
5545h,89.33083
5545i,86.12293
5545i,89.1399
5545i,85.41833
5545j,89.21983
5545j,87.75986
5545j,87.36348
5545k,9.780107
5545k,10.16672
5545k,10.59379
5545l,93.67658
5545l,93.72289
5545l,93.6423
5545m,19.57759
5545m,19.84942
5545m,19.60794
5545n,9.126246
5545n,9.642004
5545n,10.09605
5545o,27.89697
5545o,28.848
5545o,29.01396
2546a,13.93188
2546a,14.00188
2546a,15.18367
2546b,3.066393
2546b,3.493192
2546b,3.207139
2546c,62.50993
2546c,64.75562
2546c,63.6395
2546d,53.47905
2546d,52.95687
2546d,51.10838
2546e,2.146564
2546e,3.14232
2546e,1.992862
2546f,86.99351
2546f,92.49055
2546f,95.78934
2546g,88.76793
2546g,95.52301
2546g,93.54806
2546h,11.69824
2546h,11.31394
2546h,11.6888
2546i,21.66726
2546i,22.03039
2546i,20.94272
5407a,81.48859
5407a,80.98137
5407a,81.15499
5407b,94.28831
5407b,92.58663
5407b,91.79842
5407c,95.78467
5407c,95.07646
5407c,96.2492
5407d,98.85085
5407d,96.5282
5407d,97.04467
5407e,16.95509
5407e,15.07009
5407e,15.0147
5407f,20.37018
5407f,17.01425
5407f,17.11905
5407g,23.94176
5407g,21.65678
5407g,20.42926
5407h,9.132967
5407h,5.871298
5407h,7.465196
5407i,5.637155
5407i,2.848474
5407i,3.242943
5407j,8.586438
5407j,5.751127
5407j,6.441105
5407k,97.65818
5407k,95.70384
5407k,96.38183
5407l,94.29302
5407l,92.31125
5407l,92.47266
5407m,98.11785
5407m,96.14201
5407m,94.42887
5407n,98.74115
5407n,96.55883
5407n,97.74383
5407o,17.76835
5407o,16.77774
5407o,16.34319
5407p,98.6377
5407p,96.38741
5407p,97.25159
5407q,20.62577
5407q,19.00745
5407q,19.11247
5407r,95.57349
5407r,95.67043
5407r,94.87003
5407s,93.11288
5407s,96.76441
5407s,97.59797
5407t,7.222377
5407t,8.469608
5407t,8.363693
5407u,6.803441
5407u,7.048363
5407u,7.286309
1707,9.81758
1707,10.04468
1707,9.460085
2988,3.880071
2988,3.828983
2988,3.913873
4161,57.4195
4161,57.28101
4161,57.11622
5162,40.52762
5162,40.78155
5162,38.61959
1462,61.08633
1462,60.22919
1462,59.77946
1463,62.26619
1463,61.71802
1463,61.71061
1464,55.78673
1464,61.56326
1464,61.78178
1465,70.96973
1465,70.3915
1465,70.67408
1466,67.45556
1466,66.08289
1466,68.10349
1467,72.32166
1467,71.65339
1467,70.45441
1468,53.58616
1468,54.72264
1468,54.67537
1469,51.19279
1469,52.26631
1469,51.98339
1470,49.46922
1470,49.9689
1470,50.80808
1471,69.74218
1471,70.70993
1471,70.46916
1472,69.39636
1472,70.23771
1473,48.28609
1473,49.32664
1473,50.61064
1477,59.2579
1477,53.72641
1477,57.5546
951,12.15705
951,12.80205
951,12.63138
2367,6.621255
2367,6.473828
2367,6.802917
5164,58.60149
5164,55.15115
5164,64.55527
878,5.179717
878,5.24871
878,5.265846
880,10.31871
880,10.17771
880,10.76785
1398,8.713266
1398,8.879274
1398,8.578465
924,5.41554
924,5.547501
924,5.419291
1706,47.43814
1706,57.35635
1706,31.20902
5022,5.091519
5022,4.680275
5022,4.786902
4158,39.08674
4158,39.63615
4158,38.6407
4159,47.09125
4159,38.89228
4159,45.67894
4920,4.75854
4920,4.652153
4920,4.661768
4922,4.541281
4922,4.619919
4922,4.454329
4923,5.329965
4923,5.250541
4923,5.208442
4926,10.12146
4926,10.06405
4926,10.25163
4921,4.338899
4921,4.303062
4921,4.134963
4915,3.885371
4915,3.993859
4915,4.075117
1943,7.861903
1943,8.303192
1943,8.723786
1991,12.29905
1991,13.54417
1991,13.76426
2638,5.432597
2638,5.525485
2638,5.695509
2050,41.63881
2050,39.83176
4169,9.251261
4169,8.900569
4169,9.135672
4178,56.08015
4178,56.7683
4187,7.168056
4187,7.207814
1703,15.81757
1703,11.52554
1703,15.26294
5156,41.76629
5156,43.59256
5156,46.21247
1744,10.88515
1744,10.6703
1744,10.91472
3008,7.261289
3008,6.493748
3008,6.215143
2593,47.26579
2593,51.0666
2593,53.93021
2978,10.18333
2978,10.71527
2978,10.29642
1461,56.8042
1461,59.42234
1461,59.04213
1461,13.28805
1461,16.26397
1461,56.84893
3094,9.060635
3094,9.347105
3094,8.86248
1702,59.11559
1702,56.83893
1702,55.03353
1699,15.96352
1699,16.11437
1699,16.86394
1990,10.81729
1990,11.41614
1990,12.69713
1399,44.24573
1399,37.36086
1399,37.09837
1474,49.02733
1474,45.69449
1474,50.27758
1704,48.41997
1704,44.24908
1704,52.74259
4160,43.89551
4160,45.19899
4196,7.237628
4196,7.227902
4196,7.064159
4179,65.06937
4179,66.26421
4179,65.68642
4274,69.17551
4274,69.51794
4274,73.44863
4195,15.00636
4195,15.62399
4195,13.71372
4998,11.27105
4998,12.07604
4998,12.48409
1954,10.35502
1954,10.85302
1954,9.897991
1956,7.446684
1956,7.521958
1956,7.793498
2257,6.027742
2257,6.037972
2257,5.588929
2260,68.71923
2260,65.74651
2260,66.60953
1405,67.61272
1405,65.64427
1405,67.06042
2305,61.87844
2305,65.24216
2305,55.58458
2360,9.75133
2360,9.964117
2360,9.238844
1506,6.096591
1506,6.027856
1506,5.984999
1507,5.963142
1507,5.978242
1507,5.943855
1508,6.065725
1508,5.841299
1508,6.084537
1509,6.17662
1509,5.909159
1509,6.156287
1402,6.481341
1402,5.978409
1402,6.193983
1558,54.45158
1558,58.38745
1558,51.43235
4171,6.803856
4171,6.498522
4171,6.45482
4172,5.594771
4172,5.515615
4172,5.771597
4177,61.75349
4177,49.37591
4177,63.27075
4181,9.674416
4181,9.477793
4181,9.821484
4186,56.43774
4186,58.7383
4186,56.53451
1523,9.785072
1523,9.519564
1523,10.10176
1437,4.399528
1437,4.412397
1437,4.328559
4914,9.365525
4914,9.139658
4914,9.289798
2258,46.08651
2258,47.66196
2258,44.73215
1524,12.6183
1524,11.82748
1524,12.09571
4916,42.94914
4916,38.0456
4916,43.05379
942,12.70388
942,13.76703
942,12.08117
3004,12.31027
3004,12.18027
3004,12.11022
1476,55.73935
1476,59.10119
1476,57.63572
3001,8.486168
3001,9.377845
3001,9.07771
3002,41.63075
3002,41.99016
3002,36.46151
1407,6.367239
1407,5.867576
1407,7.283544
102,57.52995
102,58.53059
102,60.86235
2977,15.59639
2977,15.9476
2977,15.42119
1950,55.29697
1950,62.84749
1950,55.55106
5161,73.4975
5161,58.70069
5161,60.45224
1949,11.41057
1949,11.42608
1949,11.84238
1953,12.1248
1953,11.80713
1953,12.15469
3114,11.87611
3114,11.69307
3114,11.03992
2987,53.42262
2987,58.81387
2987,60.37811
5,21.71447
5,16.95505
5,24.43794
2366,47.22684
2366,45.42567
2366,47.6964
1973,53.05469
1973,40.73994
1973,47.84482
3092,35.79461
3092,39.90264
3092,42.66673
4905,12.14186
4905,12.35118
4905,12.57677
2954,65.52096
2954,61.37585
2954,67.88313
1551,53.04394
1551,53.31884
1551,52.14602
4170,50.30527
4170,53.82965
4170,47.8502
4173,54.82333
4173,55.26217
4173,55.34391
238,8.177831
238,7.96212
238,8.064465
3049,3.240679
3049,3.200682
3049,3.200985
4180,61.99006
4180,58.98849
4180,65.23566
4183,12.52169
4183,12.36369
4183,12.42863
4230,65.6773
4230,65.715
4230,65.71995
2432,6.648071
2432,7.211998
2432,6.262396
970,9.209764
970,9.662764
970,9.462929
5155,45.49279
5155,44.48782
5155,57.68066
5155,46.71465
5155,43.73401
5155,39.70621
228,13.41096
228,13.28202
228,12.829
93,21.63108
93,19.83566
93,25.23878
1505,46.79093
1505,50.50454
1505,49.96725
879,49.06806
879,42.63565
879,38.81194
202,38.30346
202,34.9445
202,37.8075
107,47.25202
107,60.66346
107,48.05841
205,50.07668
205,41.74366
205,39.10782
2540,11.5674
2540,19.29883
2540,39.80281
2540,19.84594
2540,38.90475
2544,64.55727
2544,58.94555
2544,60.19324
10,4.435386
10,4.556955
10,4.479783
8,9.751451
8,11.65249
8,8.839635
2942,56.36914
2942,56.86227
2942,55.62604
2943,56.11492
2943,51.29102
2943,56.76123
2944,55.01555
2944,55.22029
2944,56.59673
1952,10.62144
1952,10.5126
1952,9.818686
1549,12.88388
1549,13.03459
1549,13.12519
2310,54.04378
2310,47.28741
2310,50.46311
2158,20.60626
2158,29.2482
2158,30.02545
2635,2.815969
2635,2.909396
2635,2.837552
2481,7.506027
2481,7.356713
2481,7.057103
2003,8.668756
2003,8.558338
2003,8.887997
5203,49.61707
5203,51.54058
5203,47.42266
5204,57.70529
5204,58.81464
5204,53.83594
2889,7.406978
2889,7.834982
2889,7.813867
2900,7.517779
2900,7.558302
2900,7.599688
2901,8.125523
2901,7.650723
2901,7.974016
1478,5.56549
1478,5.682733
1478,5.384784
142,59.45681
142,65.93659
142,63.03162
5177,6.641362
5177,6.630914
5177,6.524421
961,57.76315
961,56.96951
961,57.35865
4147,8.926352
4147,9.141193
4147,9.245721
958,61.29432
958,59.37093
958,62.28324
149,9.690763
149,9.749304
149,9.998081
256,9.810755
256,9.467669
256,9.564295
5175,38.72504
5175,37.69769
5175,37.22117
911,51.22038
911,50.03628
911,49.9338
1458,52.19631
1458,53.27098
1458,52.24576
1459,50.31018
1459,51.22952
1459,52.42144
2044,9.562983
2044,9.326338
2044,9.119693
1419,9.862474
1419,9.161755
1419,10.0217
4284,62.92211
4284,61.48175
4284,65.41399
4285,61.28779
4285,54.78489
4285,60.04859
4286,60.51251
4286,55.75413
4286,60.61
4287,60.46051
4287,62.33744
4287,54.78019
4288,60.55729
4288,60.91272
4288,57.80931
2547,27.70841
2547,24.20571
2547,23.88646
2634,24.9733
2634,25.04198
2634,25.48104
2500,55.22815
2500,54.58559
2500,52.04891
2501,45.26726
2501,48.54224
2501,48.11478
2549,53.37567
2549,56.13401
2549,48.44202
2557,44.24155
2557,37.12318
2557,41.09364
2542,49.17783
2542,47.86182
2542,48.85098
2541,26.5682
2541,24.26499
2541,24.92569
2555,29.17155
2555,27.06473
2555,31.23691
2548,24.45418
2548,25.56797
2548,25.47129
2556,29.45516
2556,28.71097
2556,32.43147
2559,24.52456
2559,33.82796
2559,23.5291
2560,24.5946
2560,22.17273
2560,21.43702
2550,49.96742
2550,46.885
2550,50.85638
2553,4.738622
2553,4.648426
2553,5.481149
2551,49.03886
2551,53.3336
2551,51.71198
2552,6.017799
2552,6.291306
2552,5.432165
4,17.68397
4,17.25944
4,17.59972
3217,69.72281
3217,73.02192
3217,70.01795
4197,80.86058
4197,68.12603
4197,80.91791
4847,75.06834
4847,70.35839
4847,74.79517
1740,5.942868
1740,6.433307
1740,6.216944
956,61.20625
956,54.30367
956,60.80004
954,9.787519
954,9.239443
954,9.501263
4137,45.94811
4137,46.17738
4137,47.07608
5191,49.88671
5191,52.35513
5191,50.75745
2758,50.52226
2758,43.72182
2758,50.20127
5198,50.71104
5198,51.1169
5198,51.36264
5114,36.32606
5114,34.26751
5114,36.2261
5114,51.37473
5114,49.91718
5114,56.24137
4241,67.26962
4241,69.12926
4241,67.34557
5037,66.6937
5037,64.03552
5037,62.00639
51,10.25419
51,8.59054
51,10.05205
52,9.250219
52,8.849851
52,9.599942
3138,32.23736
3138,33.14159
3138,29.36758
3139,36.32867
3139,35.25762
3139,39.49168
164,62.92032
164,61.4591
164,69.28625
165,65.79947
165,63.88771
165,62.84217
166,76.42834
166,77.2574
166,72.89317
177,67.05843
177,61.26155
177,63.92036
167,22.73993
167,22.46748
167,23.93331
3042,8.40814
3042,8.733135
3042,8.6297
355,7.681354
355,6.945144
355,7.434139
3097,19.05988
3097,19.04766
3097,22.14305
3074,62.28541
3074,62.37394
3074,63.06357
3100,54.25525
3100,56.8517
3100,55.67318
1552,8.356579
1552,8.565945
1552,8.358428
3073,53.08218
3073,52.79013
3073,53.18204
3113,55.04693
3113,55.95836
3113,55.42523
1517,49.67582
1517,48.6995
1517,49.56853
2771,28.31165
2771,31.23185
2771,31.76076
131,16.2916
131,15.96988
131,16.19821
2218,13.85535
2218,13.74316
2218,14.22503
262,58.89677
262,58.589
262,59.50068
2265,5.740536
2265,5.767865
2265,5.914768
1432,7.026892
1432,6.988413
1432,6.886789
3079,25.58639
3079,24.61667
3079,24.52648
2636,16.35105
2636,18.26888
2636,18.42826
861,8.136401
861,8.334037
861,8.94809
915,5.425779
915,5.515376
915,5.437231
61,58.09628
61,60.63636
61,61.23894
63,57.12498
63,54.36307
63,57.07938
64,52.84645
64,56.6812
64,54.19984
2105,10.06199
2105,10.26602
2105,10.4704
2453,15.17816
2453,14.44283
2453,15.68982
4213,23.78017
4213,20.35016
4213,24.26033
2378,56.40705
2378,57.18854
2378,59.99637
1724,41.33856
1724,40.19308
1724,39.81219
1725,38.0099
1725,40.43329
1725,39.12867
1726,40.91149
1726,40.53102
1726,40.11486
1482,7.719017
1482,10.14928
1482,10.16597
4875,63.67017
4875,59.94362
4875,61.03675
2966,54.80994
2966,53.8242
2966,54.31298
4276,7.930339
4276,8.335882
4276,7.961965
4277,37.78685
4277,35.42119
4277,36.30552
4278,40.91468
4278,41.74956
4278,42.43974
4823,7.455541
4823,7.718089
4823,7.724278
4824,6.871402
4824,6.678837
4824,7.107683
4826,5.284941
4826,6.125293
4826,5.845713
4828,7.09051
4828,7.364566
4828,7.121229
2302,10.43331
2302,10.17812
2302,10.03707
4844,8.230556
4844,8.071549
4844,7.916745
4298,38.98709
4298,38.04893
4298,39.51319
4842,10.89679
4842,10.80712
4842,10.76748
4843,9.386189
4843,9.784733
4843,7.451701
4825,8.025177
4825,8.427891
4825,8.134617
1525,7.288619
1525,7.047062
1525,7.45496
4827,7.321206
4827,7.312921
4827,6.722881
4822,42.71938
4822,47.07152
4822,47.13789
4820,7.466121
4820,7.865235
4820,7.60819
4829,8.175442
4829,7.878383
4829,8.534521
1794,14.59829
1794,13.54954
1794,14.48532
1729,4.334162
1729,4.371684
1729,4.313211
909,44.36258
909,45.59934
909,46.53863
1850,40.01049
1850,45.60881
1850,44.88769
2330,57.5685
2330,58.36629
2330,55.94484
2331,48.63258
2331,50.92893
2331,54.01288
2344,55.51891
2344,55.48682
2344,56.64536
2346,58.17172
2346,56.61297
2346,56.11819
1851,9.649771
1851,9.329598
1851,9.040849
2325,6.360963
2325,6.348845
2325,6.295273
2345,6.996563
2345,6.261503
2345,6.214916
2333,8.787619
2333,9.41389
2333,8.193022
2321,12.75403
2321,12.83657
2321,13.60951
60,45.67824
60,40.78432
60,45.36525
1757,55.55737
1757,56.08512
1757,57.03383
1759,62.69733
1759,61.28902
1759,63.69266
1760,54.16886
1760,56.31235
1760,58.72454
4148,10.38725
4148,10.67375
4148,10.36341
2379,56.1782
2379,61.28772
2379,62.63996
2380,64.58851
2380,49.1287
2380,60.99196
2561,38.47532
2561,38.42388
2561,39.5183
2565,43.99539
2565,39.99566
2565,46.28812
4188,8.862564
4188,8.502172
4188,8.442889
1834,10.49029
1834,10.70556
1834,9.774117
1853,46.22551
1853,45.25057
1853,52.69326
4215,2.917528
4215,2.920531
4215,2.872607
4221,2.953911
4221,2.966137
4221,3.012726
4256,2.840343
4256,2.863476
4256,2.84573
250,6.364229
250,6.372365
250,6.37447
4235,9.878494
4235,9.723715
4235,9.713921
94,7.530077
94,7.904124
94,7.453081
2336,9.001131
2336,8.970129
2336,8.847995
2332,13.07184
2332,13.33475
2332,12.71173
2334,12.58773
2334,10.70625
2334,12.29922
2341,13.5393
2341,14.08437
2341,13.35251
2342,13.39262
2342,13.27929
2342,13.82959
2324,58.38545
2324,60.73027
2324,56.93082
2337,3.139861
2337,3.140066
2337,3.163729
215,10.78324
215,11.13753
215,10.9179
2343,7.109742
2343,6.933934
2343,7.091824
2323,2.546944
2323,2.438204
2323,2.439202
2326,14.33534
2326,15.98689
2326,14.9129
3107,50.14493
3107,53.96488
3107,53.87041
2026,53.9886
2026,53.65332
2026,53.4208
2752,55.96071
2752,53.52172
2752,54.39267
5136,54.0165
5136,54.83807
5136,55.90353
5447o,12.26588
5447o,11.62689
5447o,12.85034
5447p,50.58255
5447p,51.57741
5447p,53.38961
5447q,8.106586
5447q,8.334732
5447q,8.752298
5447r,10.26348
5447r,10.34525
5447r,10.31793
5447s,94.01698
5447s,89.16133
5447s,85.03916
5447t,10.42137
5447t,10.12243
5447t,10.8083
5447u,5.101368
5447u,4.571162
5447u,3.674363
5447v,59.63941
5447v,58.29699
5447v,58.02651
5447w,4.806876
5447w,4.665587
5447w,4.111256
5447x,23.04484
5447x,23.77263
5447x,23.77213
5447y,2.539727
5447y,2.456222
5447y,2.209462
2319a,16.48722
2319a,22.07747
2319a,23.59859
2319b,10.21441
2319b,9.764238
2319b,8.016911
2319c,6.382177
2319c,7.141114
2319c,6.774642
2319d,104.397
2319d,106.079
2319d,74.45584
2319e,16.8455
2319e,14.24237
2319e,15.48803
2319f,102.2648
2319f,78.27903
2319f,68.74454
2319g,14.76881
2319g,13.86284
2319g,12.91685
2319h,92.87804
2319h,67.09161
2319h,73.82577
2319i,80.7303
2319i,71.83868
2319i,63.46233
2319j,5.647775
2319j,6.428145
2319j,4.86456
2319k,13.91135
2319k,9.79257
2319k,7.339506
2319k,7.315176
2319k,6.233679
2319k,6.372808
2319m,9.423283
2319m,10.22608
2319m,11.20418
2319n,1.893056
2319n,2.30517
2319n,2.00728
2319o,1.61625
2319o,2.512539
2319o,2.49279
2319p,2.164611
2319p,2.225341
2319p,2.050224
2319q,1.44691
2319q,1.537593
2319q,1.351083
2319r,1.988643
2319r,1.995552
2319r,1.812254
2319s,6.683855
2319s,6.042171
2319s,6.033765
2319t,5.912205
2319t,6.595547
2319t,5.849766
2319u,1.601784
2319u,1.241986
2319u,2.043023
2319v,23.976
2319v,22.69735
2319v,23.2805
2319w,17.35925
2319w,17.89245
2319w,17.69866
2319x,6.060101
2319x,5.814785
2319x,6.505327
2319y,5.694691
2319y,6.532905
2319y,5.860172
2319z,6.54495
2319z,6.059123
2319z,6.50731
2319aa,37.14621
2319aa,39.22353
2319aa,34.22641
2319bb,6.436405
2319bb,6.322609
2319bb,6.358563
2319cc,6.062119
2319cc,6.596544
2319cc,6.059005
2319dd,6.310677
2319dd,6.406754
2319dd,6.581493
2319ee,6.926297
2319ee,6.33955
2319ee,6.508042
4784a,74.7023
4784a,56.09883
4784a,41.38714
4784b,20.78145
4784b,17.30737
4784b,24.83791
4784c,9.972318
4784c,12.54867
4784c,12.92931
4784d,17.72747
4784d,18.62094
4784d,20.7893
4784e,51.27607
4784e,42.85086
4784e,43.39979
4784f,3.358792
4784f,3.847361
4784f,3.703219
4784g,10.50783
4784g,9.538789
4784g,9.752481
4784h,4.091508
4784h,4.489585
4784h,4.355835
4784i,11.67714
4784i,15.60521
4784i,15.96774
4784j,10.75163
4784j,22.70218
4784j,21.91798
4784k,7.832041
4784k,7.701777
4784k,7.99494
4784l,2.32376
4784l,2.808504
4784l,2.602176
4784m,2.399715
4784m,2.419068
4784m,2.318674
4784n,5.194173
4784n,4.70576
4784n,4.130691
4784o,17.13383
4784o,27.10914
4784o,17.16341
4784p,7.138477
4784p,7.086977
4784p,6.862353
4784q,10.85026
4784q,10.95396
4784q,9.828792
4784r,4.164923
4784r,4.028967
4784r,4.275027
4784s,55.16484
4784s,57.95711
4784s,58.42214
4784t,2.351655
4784t,2.255386
4784t,2.422002
4784u,10.47199
4784u,9.01026
4784u,10.30156
4784v,11.74897
4784v,12.09045
4784v,11.77432
4784w,3.53067
4784w,3.048524
4784w,2.780734
4784x,44.61197
4784x,51.64592
4784x,56.82418
4784y,3.246283
4784y,3.156603
4784y,3.304512
2465a,85.76887
2465a,81.28614
2465a,86.09415
2465b,87.73376
2465b,85.45776
2465b,93.78555
2465c,31.3307
2465c,30.20064
2465c,31.07487
2465d,5.723685
2465d,4.979146
2465d,4.746354
2465e,4.960936
2465e,4.227907
2465e,4.429809
4928a,89.5061
4928a,85.86168
4928a,98.64786
4928b,92.02054
4928b,90.93781
4928b,90.88551
4928c,32.76132
4928c,32.84811
4928c,33.6167
4928d,5.602792
4928d,5.412285
4928d,5.681394
4928e,5.010088
4928e,4.533204
4928e,5.050964
4786a,99.02045
4786a,99.99822
4786a,95.69965
4786b,98.43893
4786b,97.96089
4786b,97.99088
4786c,98.32093
4786c,94.3672
4786c,96.95093
4786d,1.848183
4786d,1.985064
4786d,2.090886
4786e,7.432747
4786e,7.500741
4786e,7.48067
4786f,90.64819
4786f,92.83411
4786f,91.63601
4786g,1.783864
4786g,2.456361
4786g,2.154111
4786h,10.03015
4786h,9.096465
4786h,10.04871
4786i,1.427604
4786i,1.181426
4786i,0.4072622
4786j,8.862077
4786j,9.055017
4786j,8.728414
4786k,93.55842
4786k,92.77212
4786k,88.87884
4786l,92.63935
4786l,94.54499
4786l,92.94171
4786m,7.504576
4786m,8.171994
4786m,7.148864
4786n,12.95487
4786n,12.17073
4786n,12.82463
4786o,12.23071
4786o,12.66554
4786o,11.82903
4786p,91.63288
4786p,88.40659
4786p,92.23278
4786q,12.35739
4786q,12.7719
4786q,12.71381
4786r,2.509713
4786r,2.659599
4786r,2.459708
4786s,7.603123
4786s,8.155894
4786s,8.10164
4786t,2.084235
4786t,2.021636
4786t,1.500302
4786u,1.166184
4786u,1.466845
4786u,1.199593
4786v,13.11983
4786v,14.13597
4786v,13.77263
4786w,5.076143
4786w,4.73953
4786w,4.560029
4786x,8.211085
